prodi,node_id,s_con,domain_status,sim_score,in_whitelist,config
CE,http://data.europa.eu/esco/skill/e043aeeb-78f5-4049-afbf-12bba52225bc,1.0,core,0.083068,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e13b734a-218c-434a-a7cc-febac6d24ef3,1.0,core,0.062075,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e2b05bcb-b60e-45b5-baa6-3a67ebe77538,0.5,adjacent,0.033094,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e46291c7-52b9-4174-bd59-178884861038,0.5,adjacent,0.042028,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2,1.0,core,0.125611,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e5a6e1e0-1b07-4432-83ba-77d593b2cb47,0.5,adjacent,0.045936,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777,0.5,adjacent,0.02794,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e6b8f934-7f35-4dc6-9a64-f6c43acdc00b,0.5,adjacent,0.028991,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e79a3803-dd53-46b0-906b-13e6d46ef687,0.5,adjacent,0.03913,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e79dab00-fe87-48f2-b8cc-f48b68bc7f35,0.5,adjacent,0.048381,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e819cc1e-09d9-47f2-b418-93972852daef,1.0,core,0.068397,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40,1.0,core,0.125213,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,1.0,core,0.114175,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,1.0,core,0.091204,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/ec95d0a4-886e-4eb1-aa4c-2d5f2549df7d,1.0,core,0.093365,False,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080,1.0,core,0.168605,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/ed1d8bd4-cd2a-4c64-b665-56d70651026c,1.0,core,0.092473,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/ed39edd3-44d0-4a16-9796-bfb99f92baf3,0.5,adjacent,0.047065,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01,1.0,core,0.059367,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/ee46e1d3-a52c-4113-aab9-38dbc907085d,0.5,adjacent,0.036813,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f0010b93-5552-45cb-ad26-168c8168f319,0.5,adjacent,0.04708,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51,1.0,core,0.091839,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4,1.0,core,0.109559,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f1a56786-e6d7-4b2e-a39c-23e09024d473,0.5,adjacent,0.017562,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f2c26cd0-f823-4549-a418-f84d23131308,1.0,core,0.058153,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f36fb0bd-21d5-4347-b484-69c735f4e700,0.5,adjacent,0.024368,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f47a1998-0beb-43be-9f46-380aa4d183da,1.0,core,0.050979,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f4a6e9f7-5cff-46c0-894c-59c20bb78694,1.0,core,0.09717,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996,1.0,core,0.083446,False,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f597f772-24d3-4cec-813c-cf5a7027c794,1.0,core,0.0579,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f6424ebb-8401-446b-9f7e-10d7c854da02,0.5,adjacent,0.038724,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f84a433f-34f1-4083-b0a3-24802623509c,1.0,core,0.081826,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f88002a8-6355-4d33-9496-285c166ff375,1.0,core,0.06537,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,0.5,adjacent,0.033105,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f9670490-8aa4-4540-b121-d440a8294aab,1.0,core,0.093842,False,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f96f5aa5-6ed7-40dc-a431-68b0a09d6d4b,1.0,core,0.09375,False,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272,1.0,core,0.102428,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/f9e788df-d68a-4f92-92c7-80e135fc35ff,1.0,core,0.09065,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9,1.0,core,0.073155,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/fae7e545-5114-43cc-8e83-178e2549ecb9,1.0,core,0.088573,False,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/fb7aee4d-f6c6-4a87-8e9d-8e542b3771f8,1.0,core,0.061044,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/fc94266b-322d-4f1d-87a0-03f999e72344,0.5,adjacent,0.021797,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5,1.0,core,0.053879,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/ff6904ef-36e7-4890-8fb1-8353b299f047,0.5,adjacent,0.019288,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/ff8bd17c-77e9-4d4e-929a-a0cf86f3ed34,0.5,adjacent,0.016123,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/ffc1e455-ced2-4e67-bdb3-1c50f9683859,0.5,adjacent,0.019722,True,v2.1-aptikom2022
CE,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,1.0,core,0.091204,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,1.0,core,0.081443,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/00c04e40-35ea-4ed1-824c-82f936c8f876,1.0,core,0.094844,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05,0.5,adjacent,0.041708,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0189f448-179e-47cc-9716-c5c3ac4b1aec,1.0,core,0.065199,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/02058de6-4b98-449f-8a45-8588b0eb2446,1.0,core,0.086246,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/024037ca-96a9-4cb8-ba86-2cd5a209c90a,1.0,core,0.068098,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,1.0,core,0.090302,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/03ff0d53-573a-47a0-a0ad-1995815a4339,0.5,adjacent,0.032859,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,1.0,core,0.096356,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/062320e5-79d1-45e8-8b7e-5deeb53279a2,1.0,core,0.082104,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/06670261-ea6b-4b52-a915-c7d4ff837f74,1.0,core,0.093608,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/06f33d6a-f7a7-4a2b-baa5-8c3c53bd1a9c,0.5,adjacent,0.024733,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/071233c4-ad2b-4f50-b79f-768d2231163e,0.5,adjacent,0.035986,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0764b28d-04ee-4e80-bf58-b737f02a63e0,0.5,adjacent,0.029492,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0823ccef-813f-4f22-afef-ac0d68615e8f,0.5,adjacent,0.04459,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/085bfce5-70fe-43da-9499-307725e89bbc,1.0,core,0.054075,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/08b04e53-ed25-41a2-9f90-0b9cd939ba3d,1.0,core,0.095403,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/09cf2c34-6f93-4a19-a9f1-c0d866414bcc,1.0,core,0.056824,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575,1.0,core,0.055723,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,1.0,core,0.087018,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae,1.0,core,0.086139,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,1.0,core,0.104229,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,1.0,core,0.078699,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,1.0,core,0.074327,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0da6cab1-0ee9-4391-a299-f71fbf21db56,0.5,adjacent,0.021177,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,1.0,core,0.081902,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0e8d16c9-e2db-4862-ac06-1567f01ef806,0.5,adjacent,0.038776,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0e9e3a56-3b26-4fa5-91df-6d9bfbea4259,0.5,adjacent,0.023069,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0f00f63f-3ab4-4057-b92f-500584b51757,0.5,adjacent,0.03955,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0f5374e3-0b9b-4b16-af7a-49654ce0bb15,1.0,core,0.054632,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0fb753a1-2ef2-4429-84d2-ecb2b24daf7a,1.0,core,0.065978,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/0ffdb6ac-03b5-4f1c-bfcc-3d9cb874fdf9,0.5,adjacent,0.032881,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1019423b-3368-4f83-b24f-19e5fa23e816,1.0,core,0.077576,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1110c92f-3059-445a-9436-0f4200d365f5,0.5,adjacent,0.021885,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/11430d93-c835-48ed-8e70-285fa69c9ae6,1.0,core,0.102925,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/117373c8-f04b-4fff-8683-aebe36edac81,0.5,adjacent,0.047418,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/118a9b27-1c5a-4214-b685-1a4d9e6365ea,0.5,adjacent,0.046952,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50,0.5,adjacent,0.016469,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/12c82224-6394-4c3c-9831-2a8198ed1274,0.5,adjacent,0.032687,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,1.0,core,0.082753,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/14062e1c-6540-4cb6-b343-ad419e3d10ac,0.5,adjacent,0.046716,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/14764a75-3104-4875-ba1d-57c059b9b013,1.0,core,0.074299,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/14ced458-5f4b-495f-bd3d-9c240614bda0,0.5,adjacent,0.031817,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/14fdac88-6d4a-4e47-9df5-02c6d1e86fdd,0.5,adjacent,0.032779,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2,1.0,core,0.058854,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/172020d1-e151-445b-8173-e2a5fb16fe51,1.0,core,0.088514,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e,1.0,core,0.053666,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1774bd31-8893-44cf-9498-7e3d95508419,0.5,adjacent,0.031687,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,1.0,core,0.097219,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522,1.0,core,0.109838,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1b7c716e-af95-4cda-a42f-6479c8b139f5,1.0,core,0.052664,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1bba98a7-92b9-450b-9235-e0c905f8f3c4,0.5,adjacent,0.021065,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1c2978b8-bb0d-4249-9c23-877571a4dffa,1.0,core,0.088753,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1ce4cddd-4a74-458e-a2d4-152ca939475a,0.5,adjacent,0.032981,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1d58c862-1100-438a-bea7-34e0c2a36055,0.5,adjacent,0.022115,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1de3942b-99d8-41e8-9ef0-fbc9e9f6307b,0.5,adjacent,0.027393,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146,1.0,core,0.090302,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/20b1d521-3d18-4b59-aee5-aaf296170c1b,0.5,adjacent,0.046082,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/2180bd8c-86de-4889-8165-adac902eee9d,1.0,core,0.098738,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/219dd03d-4168-416a-be40-f4becca55130,1.0,core,0.054075,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,1.0,core,0.153463,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/22225017-a02e-4171-8775-64c3adc87512,1.0,core,0.067756,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/23900e3d-06fa-424c-a5dc-c0ea42edde1e,0.5,adjacent,0.035069,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/2450c3b3-e78e-435b-b84d-e05d984e71dc,0.5,adjacent,0.036236,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17,1.0,core,0.061674,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/251b5528-693c-4ef9-a7f6-9924bb8d7ef8,0.5,adjacent,0.029305,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/25c4cb91-d64b-48d1-a350-3527334a360d,1.0,core,0.070724,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180,1.0,core,0.172077,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1,0.5,adjacent,0.021343,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/27065048-bca8-4b0a-891a-b192b9ceadfd,0.5,adjacent,0.047082,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/27b913f0-3c52-448b-ad27-fc6ef08fb326,0.5,adjacent,0.031683,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/286d0e0d-48e9-4210-b110-b1fbf04c35f1,0.5,adjacent,0.021837,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/2879e8f6-037a-49ed-ba73-6f7d7766223e,0.5,adjacent,0.02543,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/2891f0dc-4426-4a9a-8fbb-db4fb0a66f91,1.0,core,0.055887,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/28eb4689-3ba4-47a1-96b0-34a60751ea17,1.0,core,0.0892,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/296f6b56-de45-4aac-aa96-43e4a4864724,0.5,adjacent,0.044974,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f,1.0,core,0.109214,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17,1.0,core,0.099664,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f,1.0,core,0.095306,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/2bbdea06-a265-42b5-bb4f-7241b661f069,0.5,adjacent,0.027183,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,1.0,core,0.095956,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/2d7bf28a-2487-4443-9115-47478080b1a4,0.5,adjacent,0.033968,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/2ddb1226-1117-4eb4-ae65-3a2f5a5a3c80,1.0,core,0.058992,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/2f04bb71-d476-43b3-a60b-5df1d05f5681,0.5,adjacent,0.03585,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/300d432b-f457-4cd3-9cb1-1858c7d14954,1.0,core,0.102932,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/32428b21-514b-42c2-81b5-244a7804ea74,0.5,adjacent,0.029634,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/32a2c63d-2d13-4784-abb8-678ef2cd8a46,1.0,core,0.070215,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/33d49d4f-31ec-473f-9b8a-b555aa5116bb,1.0,core,0.094844,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/33efa504-2f26-424d-b662-cee77e6e9c93,1.0,core,0.061902,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3497ebe1-d417-4105-a68f-f7bbcac7ee5f,0.5,adjacent,0.016105,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c,1.0,core,0.195594,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,1.0,core,0.062618,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,1.0,core,0.163746,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3a33cec3-4b44-471a-8864-5cc8567a8b1f,1.0,core,0.054043,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3a5275f4-67e5-4371-a31e-68291aa86691,0.5,adjacent,0.015763,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3af687cb-8c7a-46ea-a730-32dbaed040c6,0.5,adjacent,0.048854,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3be79ccc-a455-49b9-8c65-55c50071ba5b,0.5,adjacent,0.026573,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3c42d13b-d6e4-4ed9-bdc4-991251461dc4,1.0,core,0.055254,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,1.0,core,0.082777,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3ce1fe19-7f9e-4070-941d-651673a5693b,0.5,adjacent,0.03856,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3cee858e-79e8-4a4b-b99f-93c7f735d58b,0.5,adjacent,0.023612,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e,0.5,adjacent,0.023919,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3e23db60-0c3d-498a-a6ac-ffbed0ecb033,0.5,adjacent,0.026855,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775,1.0,core,0.104054,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3e75d405-c3d1-4a66-9963-05a9397d68fb,0.5,adjacent,0.027192,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,1.0,core,0.052605,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3f4dab51-572b-4e2c-85ef-3b4c3f7094e1,1.0,core,0.050638,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/3ff589b7-68df-4ea5-ae41-b395bdb2378f,0.5,adjacent,0.045429,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,1.0,core,0.090302,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4107d971-baf4-4118-a217-4025810d6256,1.0,core,0.094148,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4123b65c-8a81-4055-8361-3f49bd33a1d9,0.5,adjacent,0.015419,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db,1.0,core,0.092969,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/41ec47dd-08b3-464a-9c45-c706f3e74467,0.5,adjacent,0.027792,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4216e465-7baa-4884-a241-54b197bb9278,1.0,core,0.13654,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/42c3287f-5e50-4559-a2d1-2000c70e0aab,1.0,core,0.053543,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/42ed3bfb-1a01-4c8b-9758-fc6438865734,1.0,core,0.104229,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,1.0,core,0.082254,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/438ff259-d086-4004-acda-1ec3e1631bc6,0.5,adjacent,0.025668,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576,1.0,core,0.065203,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/43ec6db6-33f7-449b-a566-5779a7e8997a,1.0,core,0.06063,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/449d119b-2d66-43a9-9230-7d27f16afbb6,0.5,adjacent,0.040928,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4503c65f-2bd0-4aa5-91cd-4188c7e5e31b,0.5,adjacent,0.030556,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4570a262-b51f-46a1-a834-13ff67bee1c8,0.5,adjacent,0.029437,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/45f1ae17-c20d-40fc-9307-7d33b6ca9213,1.0,core,0.085254,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/46e93774-7c6a-4dc5-bae9-be97cc461093,0.5,adjacent,0.040768,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4754d9fe-dc3a-4f8f-8ea6-5dbcea3a21ca,1.0,core,0.144765,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3,1.0,core,0.099376,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/47ca0da1-cae5-4395-ae6b-fd97b9ff48d3,0.5,adjacent,0.020146,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4840338b-ac6c-486a-be1d-9ddfe00b8bdf,1.0,core,0.080683,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/484df271-bb52-49f1-8f50-f19624bf4df2,0.5,adjacent,0.031838,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/489b2571-ce18-4944-b452-ed1f54e55b68,1.0,core,0.054075,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639,1.0,core,0.107633,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4959697d-3a24-4f46-af0c-b752318e6c54,1.0,core,0.05394,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/495ce586-09d7-4cec-83d7-2821be6590c4,1.0,core,0.059263,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/49f85a99-086c-45b6-a6fa-eb90305af7b1,0.5,adjacent,0.037695,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4a466c62-db7d-4905-9a41-f23214810acb,0.5,adjacent,0.044758,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4b51e76e-9e8a-455f-a289-5b48246345c4,0.5,adjacent,0.018172,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,1.0,core,0.090302,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4cdbc76c-75d8-4e12-8653-4820c2d5446f,0.5,adjacent,0.02817,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f,0.5,adjacent,0.023434,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4da4587a-fd0b-4ca2-886c-c42a1562d432,1.0,core,0.109392,False,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4e6d2538-a48e-48a7-8dad-14b067cfcb8b,1.0,core,0.055176,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4f7fa632-15a6-4739-930b-abbac8055a80,0.5,adjacent,0.046482,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/4ff549c3-daa5-4def-9916-301c7bdf13b8,0.5,adjacent,0.01925,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/501537a7-9d63-491d-ae02-09f04767ff1e,1.0,core,0.054219,True,v2.1-aptikom2022
DS,http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269,0.5,adjacent,0.025494,True,v2.1-aptikom2022
